model,ith run, road_block, max_speed_slow, max_speed_fast, fast_car_ratio, density, total_all_cars_distance, total_slow_cars_distance, total_fast_cars_distance, worst_case_distance_slow_cars, worst_cast_distance_fast_cars, best_case_distance_slow_car, best_case_distance_fast_car,num_slow_cars,num_fast_cars,global_speed_rule,slack,distance_look_ahead
NS,1,1,6,8,0.5,0.3,2030153,1019231,1010922,4038,4176,9493,9867,150,150,false,3,7
NS,2,1,6,8,0.5,0.3,2020542,991085,1029457,3851,3489,9683,9698,150,150,false,3,7
NS,3,1,6,8,0.5,0.3,1974608,999023,975585,3763,3966,9808,9289,150,150,false,3,7
NS,4,1,6,8,0.5,0.3,1968449,968506,999943,3785,4494,9540,9506,150,150,false,3,7
NS,0,0,6,8,0.5,0.3,3584564,1781241,1803323,11429,11629,12333,12455,150,150,false,3,7
NS,1,0,6,8,0.5,0.3,3607455,1791862,1815593,11445,11678,12361,12562,150,150,false,3,7
NS,2,0,6,8,0.5,0.3,3584728,1778832,1805896,11360,11577,12274,12434,150,150,false,3,7
NS,3,0,6,8,0.5,0.3,3602752,1789800,1812952,11415,11744,12296,12750,150,150,false,3,7
NS,4,0,6,8,0.5,0.3,3590611,1781833,1808778,11414,11540,12350,12488,150,150,false,3,7
NS,0,1,6,11,0.5,0.3,1997497,995171,1002326,3132,3054,10869,11359,150,150,false,3,7
NS,1,1,6,11,0.5,0.3,2001945,1013480,988465,2067,3095,10864,10576,150,150,false,3,7
NS,2,1,6,11,0.5,0.3,2010042,957217,1052825,2772,3312,10586,11410,150,150,false,3,7
NS,3,1,6,11,0.5,0.3,2010934,1065767,945167,2762,2612,11082,10569,150,150,false,3,7
NS,4,1,6,11,0.5,0.3,2016083,1033475,982608,2073,3079,10968,11022,150,150,false,3,7
NS,0,0,6,11,0.5,0.3,3623699,1797571,1826128,11419,11730,12548,12822,150,150,false,3,7
NS,1,0,6,11,0.5,0.3,3630969,1806215,1824754,11558,11770,12541,12735,150,150,false,3,7
NS,2,0,6,11,0.5,0.3,3640059,1813024,1827035,11659,11779,12566,12596,150,150,false,3,7
NS,3,0,6,11,0.5,0.3,3632514,1805203,1827311,11518,11646,12521,12790,150,150,false,3,7
NS,4,0,6,11,0.5,0.3,3628650,1803614,1825036,11537,11642,12584,12619,150,150,false,3,7
NS,0,1,9,11,0.5,0.3,2003149,1026589,976560,2888,3128,10682,11314,150,150,false,3,7
NS,1,1,9,11,0.5,0.3,1991087,1029983,961104,3784,2898,11791,11943,150,150,false,3,7
NS,2,1,9,11,0.5,0.3,2013397,1043777,969620,3556,3448,11393,10825,150,150,false,3,7
NS,3,1,9,11,0.5,0.3,2011426,1065630,945796,3088,3077,11688,10431,150,150,false,3,7
NS,4,1,9,11,0.5,0.3,2004404,1012042,992362,2100,3139,11641,11640,150,150,false,3,7
NS,0,0,9,11,0.5,0.3,3651464,1822754,1828710,11741,11813,12665,12661,150,150,false,3,7
NS,1,0,9,11,0.5,0.3,3646895,1825167,1821728,11728,11626,12769,12800,150,150,false,3,7
NS,2,0,9,11,0.5,0.3,3650945,1827093,1823852,11730,11698,12598,12672,150,150,false,3,7
NS,3,0,9,11,0.5,0.3,3640548,1817924,1822624,11599,11392,12600,12724,150,150,false,3,7
NS,4,0,9,11,0.5,0.3,3626353,1811799,1814554,11668,11659,12537,12630,150,150,false,3,7
NS,0,1,3,4,0.75,0.3,1859768,451638,1408130,5492,5457,6723,6883,75,225,false,3,7
NS,1,1,3,4,0.75,0.3,1856396,451702,1404694,5498,5558,6567,6806,75,225,false,3,7
NS,2,1,3,4,0.75,0.3,1882641,455007,1427634,5394,5547,6692,6951,75,225,false,3,7
NS,3,1,3,4,0.75,0.3,1873904,450400,1423504,5292,5485,6551,7211,75,225,false,3,7
NS,4,1,3,4,0.75,0.3,1855229,454614,1400615,5622,5363,6644,6898,75,225,false,3,7
NS,0,0,3,4,0.75,0.3,2722788,650366,2072422,8253,8826,8919,9708,75,225,false,3,7
NS,1,0,3,4,0.75,0.3,2734324,652663,2081661,8270,8955,9061,9648,75,225,false,3,7
NS,2,0,3,4,0.75,0.3,2722586,652325,2070261,8197,8654,8947,9636,75,225,false,3,7
NS,3,0,3,4,0.75,0.3,2727602,654553,2073049,8248,8881,8972,9617,75,225,false,3,7
NS,4,0,3,4,0.75,0.3,2727026,657611,2069415,8236,8782,9022,9657,75,225,false,3,7
NS,0,1,3,8,0.75,0.3,1922174,426823,1495351,3883,3686,7722,8823,75,225,false,3,7
NS,1,1,3,8,0.75,0.3,1873135,498118,1375017,4408,3459,7827,8880,75,225,false,3,7
NS,2,1,3,8,0.75,0.3,1914268,431106,1483162,3737,3997,7904,8932,75,225,false,3,7
NS,3,1,3,8,0.75,0.3,1934774,448749,1486025,3752,4033,7784,9086,75,225,false,3,7
NS,4,1,3,8,0.75,0.3,1907024,495339,1411685,3908,3395,7956,8533,75,225,false,3,7
NS,0,0,3,8,0.75,0.3,2907781,702336,2205445,8879,9313,9627,10367,75,225,false,3,7
NS,1,0,3,8,0.75,0.3,2905017,702765,2202252,8875,9309,9648,10242,75,225,false,3,7
NS,2,0,3,8,0.75,0.3,2917683,702546,2215137,8855,9356,9693,10417,75,225,false,3,7
NS,3,0,3,8,0.75,0.3,2910626,699764,2210862,8866,9263,9615,10440,75,225,false,3,7
NS,4,0,3,8,0.75,0.3,2904707,701274,2203433,8882,9087,9671,10232,75,225,false,3,7
NS,0,1,3,11,0.75,0.3,1892523,434387,1458136,2864,1533,8576,9480,75,225,false,3,7
NS,1,1,3,11,0.75,0.3,1908159,410660,1497499,2853,2803,7941,9961,75,225,false,3,7
NS,2,1,3,11,0.75,0.3,1916126,447259,1468867,2792,2327,8615,9600,75,225,false,3,7
NS,3,1,3,11,0.75,0.3,1904364,428768,1475596,2744,1352,8471,10091,75,225,false,3,7
NS,4,1,3,11,0.75,0.3,1890314,510350,1379964,2371,2076,8825,9558,75,225,false,3,7
NS,0,0,3,11,0.75,0.3,2920515,711939,2208576,9002,9206,9772,10307,75,225,false,3,7
NS,1,0,3,11,0.75,0.3,2923723,712342,2211381,8961,9231,9774,10258,75,225,false,3,7
NS,2,0,3,11,0.75,0.3,2914414,713810,2200604,9015,9260,9773,10244,75,225,false,3,7
NS,3,0,3,11,0.75,0.3,2916544,715358,2201186,9022,9267,9714,10145,75,225,false,3,7
NS,4,0,3,11,0.75,0.3,2914289,711094,2203195,8980,9174,9806,10227,75,225,false,3,7
NS,0,1,6,8,0.75,0.3,1977931,473015,1504916,4063,4340,9129,9670,75,225,false,3,7
NS,1,1,6,8,0.75,0.3,2001992,460957,1541035,3997,3896,8483,9595,75,225,false,3,7
NS,2,1,6,8,0.75,0.3,2004029,504395,1499634,4782,3743,9117,9244,75,225,false,3,7
NS,3,1,6,8,0.75,0.3,1990281,508137,1482144,4094,3687,9608,9493,75,225,false,3,7
NS,4,1,6,8,0.75,0.3,1979697,511696,1468001,4624,3921,9057,9230,75,225,false,3,7
NS,0,0,6,8,0.75,0.3,3590381,881980,2708401,11336,11486,12182,12638,75,225,false,3,7
NS,1,0,6,8,0.75,0.3,3613315,889118,2724197,11369,11724,12360,12726,75,225,false,3,7
NS,2,0,6,8,0.75,0.3,3594480,883659,2710821,11339,11519,12138,12522,75,225,false,3,7
NS,3,0,6,8,0.75,0.3,3578251,879089,2699162,11379,11433,12150,12680,75,225,false,3,7
NS,4,0,6,8,0.75,0.3,3579949,879972,2699977,11412,11559,12135,12464,75,225,false,3,7
NS,0,1,6,11,0.75,0.3,2006195,464638,1541557,2914,2593,9935,11549,75,225,false,3,7
NS,1,1,6,11,0.75,0.3,1989391,530563,1458828,2737,1926,10887,10895,75,225,false,3,7
NS,2,1,6,11,0.75,0.3,2010992,512337,1498655,3883,2875,9910,10954,75,225,false,3,7
NS,3,1,6,11,0.75,0.3,2021905,537911,1483994,3871,2645,10732,10802,75,225,false,3,7
NS,4,1,6,11,0.75,0.3,2025310,484123,1541187,2871,3028,9715,11439,75,225,false,3,7
NS,0,0,6,11,0.75,0.3,3637552,893763,2743789,11424,11782,12412,12695,75,225,false,3,7
NS,1,0,6,11,0.75,0.3,3617247,892923,2724324,11417,11555,12299,12552,75,225,false,3,7
NS,2,0,6,11,0.75,0.3,3605982,888015,2717967,11392,11436,12334,12624,75,225,false,3,7
NS,3,0,6,11,0.75,0.3,3608862,890898,2717964,11432,11648,12171,12684,75,225,false,3,7
NS,4,0,6,11,0.75,0.3,3606037,887993,2718044,11353,11505,12218,12621,75,225,false,3,7
NS,0,1,9,11,0.75,0.3,2010021,549690,1460331,3723,3002,10876,11427,75,225,false,3,7
NS,1,1,9,11,0.75,0.3,2018270,517392,1500878,2912,2885,11784,12400,75,225,false,3,7
NS,2,1,9,11,0.75,0.3,2015874,524669,1491205,2907,2698,10969,11400,75,225,false,3,7
NS,3,1,9,11,0.75,0.3,2003601,538075,1465526,2716,2327,11816,11767,75,225,false,3,7
NS,4,1,9,11,0.75,0.3,2054603,546877,1507726,3726,2319,11752,11588,75,225,false,3,7
NS,0,0,9,11,0.75,0.3,3634365,903453,2730912,11667,11688,12496,12685,75,225,false,3,7
NS,1,0,9,11,0.75,0.3,3633243,901372,2731871,11583,11624,12488,12755,75,225,false,3,7
NS,2,0,9,11,0.75,0.3,3654905,908939,2745966,11764,11579,12633,12639,75,225,false,3,7
NS,3,0,9,11,0.75,0.3,3640318,905833,2734485,11617,11685,12517,12518,75,225,false,3,7
NS,4,0,9,11,0.75,0.3,3598404,892794,2705610,11308,11485,12368,12847,75,225,false,3,7
NS,0,1,-1,4,1.0,0.3,1854792,0,1854792,999999999,5429,-1,6728,0,300,false,3,7
NS,1,1,-1,4,1.0,0.3,1837020,0,1837020,999999999,4992,-1,6811,0,300,false,3,7
NS,2,1,-1,4,1.0,0.3,1836426,0,1836426,999999999,5496,-1,6653,0,300,false,3,7
NS,3,1,-1,4,1.0,0.3,1849029,0,1849029,999999999,5281,-1,6839,0,300,false,3,7
NS,4,1,-1,4,1.0,0.3,1831034,0,1831034,999999999,5272,-1,6811,0,300,false,3,7
NS,0,0,-1,4,1.0,0.3,3007139,0,3007139,999999999,9592,-1,10433,0,300,false,3,7
NS,1,0,-1,4,1.0,0.3,3012752,0,3012752,999999999,9644,-1,10467,0,300,false,3,7
NS,2,0,-1,4,1.0,0.3,3006653,0,3006653,999999999,9648,-1,10494,0,300,false,3,7
NS,3,0,-1,4,1.0,0.3,3012244,0,3012244,999999999,9671,-1,10593,0,300,false,3,7
NS,4,0,-1,4,1.0,0.3,3015058,0,3015058,999999999,9623,-1,10463,0,300,false,3,7
NS,0,1,-1,8,1.0,0.3,1992895,0,1992895,999999999,3574,-1,10120,0,300,false,3,7
NS,1,1,-1,8,1.0,0.3,2010719,0,2010719,999999999,3972,-1,9785,0,300,false,3,7
NS,2,1,-1,8,1.0,0.3,1990404,0,1990404,999999999,3834,-1,9554,0,300,false,3,7
NS,3,1,-1,8,1.0,0.3,1979248,0,1979248,999999999,3341,-1,9598,0,300,false,3,7
NS,4,1,-1,8,1.0,0.3,1971606,0,1971606,999999999,3725,-1,9613,0,300,false,3,7
NS,0,0,-1,8,1.0,0.3,3613454,0,3613454,999999999,11445,-1,12591,0,300,false,3,7
NS,1,0,-1,8,1.0,0.3,3595773,0,3595773,999999999,11527,-1,12404,0,300,false,3,7
NS,2,0,-1,8,1.0,0.3,3619680,0,3619680,999999999,11416,-1,12619,0,300,false,3,7
NS,3,0,-1,8,1.0,0.3,3626045,0,3626045,999999999,11589,-1,12554,0,300,false,3,7
NS,4,0,-1,8,1.0,0.3,3605969,0,3605969,999999999,11344,-1,12558,0,300,false,3,7
NS,0,1,-1,11,1.0,0.3,1998558,0,1998558,999999999,2709,-1,12109,0,300,false,3,7
NS,1,1,-1,11,1.0,0.3,2038880,0,2038880,999999999,2354,-1,12194,0,300,false,3,7
NS,2,1,-1,11,1.0,0.3,2017858,0,2017858,999999999,3226,-1,11578,0,300,false,3,7
NS,3,1,-1,11,1.0,0.3,2001886,0,2001886,999999999,2966,-1,11768,0,300,false,3,7
NS,4,1,-1,11,1.0,0.3,2026009,0,2026009,999999999,2781,-1,11901,0,300,false,3,7
NS,0,0,-1,11,1.0,0.3,3662555,0,3662555,999999999,11579,-1,12710,0,300,false,3,7
NS,1,0,-1,11,1.0,0.3,3609482,0,3609482,999999999,11206,-1,12663,0,300,false,3,7
NS,2,0,-1,11,1.0,0.3,3632918,0,3632918,999999999,11696,-1,12645,0,300,false,3,7
NS,3,0,-1,11,1.0,0.3,3627647,0,3627647,999999999,11450,-1,12801,0,300,false,3,7
NS,4,0,-1,11,1.0,0.3,3608667,0,3608667,999999999,11522,-1,12604,0,300,false,3,7
NS,0,1,-1,8,1.0,0.3,2010389,0,2010389,999999999,3590,-1,10126,0,300,false,3,7
NS,1,1,-1,8,1.0,0.3,1977443,0,1977443,999999999,3838,-1,9673,0,300,false,3,7
NS,2,1,-1,8,1.0,0.3,1975118,0,1975118,999999999,3522,-1,9757,0,300,false,3,7
NS,3,1,-1,8,1.0,0.3,1957610,0,1957610,999999999,3237,-1,9729,0,300,false,3,7
NS,4,1,-1,8,1.0,0.3,1999128,0,1999128,999999999,3419,-1,9499,0,300,false,3,7
NS,0,0,-1,8,1.0,0.3,3610540,0,3610540,999999999,11522,-1,12456,0,300,false,3,7
NS,1,0,-1,8,1.0,0.3,3617463,0,3617463,999999999,11566,-1,12598,0,300,false,3,7
NS,2,0,-1,8,1.0,0.3,3613587,0,3613587,999999999,11539,-1,12585,0,300,false,3,7
NS,3,0,-1,8,1.0,0.3,3615018,0,3615018,999999999,11569,-1,12566,0,300,false,3,7
NS,4,0,-1,8,1.0,0.3,3600063,0,3600063,999999999,11428,-1,12620,0,300,false,3,7
NS,0,1,-1,11,1.0,0.3,2048926,0,2048926,999999999,2748,-1,11764,0,300,false,3,7
NS,1,1,-1,11,1.0,0.3,2032595,0,2032595,999999999,2756,-1,12159,0,300,false,3,7
NS,2,1,-1,11,1.0,0.3,2031662,0,2031662,999999999,2719,-1,12010,0,300,false,3,7
NS,3,1,-1,11,1.0,0.3,2021368,0,2021368,999999999,2353,-1,11738,0,300,false,3,7
NS,4,1,-1,11,1.0,0.3,1989346,0,1989346,999999999,2303,-1,12213,0,300,false,3,7
NS,0,0,-1,11,1.0,0.3,3637825,0,3637825,999999999,11674,-1,12669,0,300,false,3,7
NS,1,0,-1,11,1.0,0.3,3639733,0,3639733,999999999,11629,-1,12665,0,300,false,3,7
NS,2,0,-1,11,1.0,0.3,3604059,0,3604059,999999999,11485,-1,12577,0,300,false,3,7
NS,3,0,-1,11,1.0,0.3,3637451,0,3637451,999999999,11652,-1,12803,0,300,false,3,7
NS,4,0,-1,11,1.0,0.3,3635915,0,3635915,999999999,11500,-1,12620,0,300,false,3,7
NS,0,1,-1,11,1.0,0.3,1996302,0,1996302,999999999,2484,-1,11544,0,300,false,3,7
NS,1,1,-1,11,1.0,0.3,2054320,0,2054320,999999999,2782,-1,11517,0,300,false,3,7
NS,2,1,-1,11,1.0,0.3,2017449,0,2017449,999999999,2962,-1,12137,0,300,false,3,7
NS,3,1,-1,11,1.0,0.3,1994153,0,1994153,999999999,2795,-1,12057,0,300,false,3,7
NS,4,1,-1,11,1.0,0.3,1992626,0,1992626,999999999,2706,-1,11724,0,300,false,3,7
NS,0,0,-1,11,1.0,0.3,3620733,0,3620733,999999999,11518,-1,12609,0,300,false,3,7
NS,1,0,-1,11,1.0,0.3,3616717,0,3616717,999999999,11538,-1,12533,0,300,false,3,7
NS,2,0,-1,11,1.0,0.3,3637835,0,3637835,999999999,11411,-1,12746,0,300,false,3,7
NS,3,0,-1,11,1.0,0.3,3647738,0,3647738,999999999,11683,-1,12637,0,300,false,3,7
NS,4,0,-1,11,1.0,0.3,3634586,0,3634586,999999999,11428,-1,12710,0,300,false,3,7
NS,0,1,3,-1,0.0,0.4,1885867,1885867,0,3976,999999999,5403,-1,400,0,false,3,7
NS,1,1,3,-1,0.0,0.4,1913244,1913244,0,4031,999999999,5483,-1,400,0,false,3,7
NS,2,1,3,-1,0.0,0.4,1881433,1881433,0,3949,999999999,5282,-1,400,0,false,3,7
NS,3,1,3,-1,0.0,0.4,1904966,1904966,0,4069,999999999,5455,-1,400,0,false,3,7
NS,4,1,3,-1,0.0,0.4,1858394,1858394,0,3988,999999999,5243,-1,400,0,false,3,7
NS,0,0,3,-1,0.0,0.4,2956845,2956845,0,7044,999999999,7751,-1,400,0,false,3,7
NS,1,0,3,-1,0.0,0.4,2966073,2966073,0,7073,999999999,7793,-1,400,0,false,3,7
NS,2,0,3,-1,0.0,0.4,2946633,2946633,0,6976,999999999,7789,-1,400,0,false,3,7
NS,3,0,3,-1,0.0,0.4,2954073,2954073,0,6935,999999999,7813,-1,400,0,false,3,7
NS,4,0,3,-1,0.0,0.4,2945627,2945627,0,7004,999999999,7710,-1,400,0,false,3,7
NS,0,1,3,-1,0.0,0.4,1884043,1884043,0,1945,999999999,6775,-1,400,0,false,3,7
NS,1,1,3,-1,0.0,0.4,1892573,1892573,0,1756,999999999,6740,-1,400,0,false,3,7
NS,2,1,3,-1,0.0,0.4,1888265,1888265,0,1657,999999999,6732,-1,400,0,false,3,7
NS,3,1,3,-1,0.0,0.4,1916697,1916697,0,1778,999999999,6972,-1,400,0,false,3,7
NS,4,1,3,-1,0.0,0.4,1889182,1889182,0,1732,999999999,6619,-1,400,0,false,3,7
NS,0,0,3,-1,0.0,0.4,3199322,3199322,0,7444,999999999,8698,-1,400,0,false,3,7
NS,1,0,3,-1,0.0,0.4,3204236,3204236,0,7495,999999999,8611,-1,400,0,false,3,7
NS,2,0,3,-1,0.0,0.4,3202860,3202860,0,7384,999999999,8646,-1,400,0,false,3,7
NS,3,0,3,-1,0.0,0.4,3200483,3200483,0,7466,999999999,8686,-1,400,0,false,3,7
NS,4,0,3,-1,0.0,0.4,3207993,3207993,0,7303,999999999,8721,-1,400,0,false,3,7
NS,0,1,3,-1,0.0,0.4,1824702,1824702,0,27,999999999,8333,-1,400,0,false,3,7
NS,1,1,3,-1,0.0,0.4,1840694,1840694,0,507,999999999,8462,-1,400,0,false,3,7
NS,2,1,3,-1,0.0,0.4,1838944,1838944,0,19,999999999,8408,-1,400,0,false,3,7
NS,3,1,3,-1,0.0,0.4,1833844,1833844,0,4,999999999,8338,-1,400,0,false,3,7
NS,4,1,3,-1,0.0,0.4,1823907,1823907,0,15,999999999,8341,-1,400,0,false,3,7
NS,0,0,3,-1,0.0,0.4,3154988,3154988,0,7134,999999999,8783,-1,400,0,false,3,7
NS,1,0,3,-1,0.0,0.4,3180937,3180937,0,7245,999999999,8755,-1,400,0,false,3,7
NS,2,0,3,-1,0.0,0.4,3166941,3166941,0,7276,999999999,8648,-1,400,0,false,3,7
NS,3,0,3,-1,0.0,0.4,3173597,3173597,0,7203,999999999,8760,-1,400,0,false,3,7
NS,4,0,3,-1,0.0,0.4,3150486,3150486,0,7078,999999999,8784,-1,400,0,false,3,7
NS,0,1,6,-1,0.0,0.4,2018504,2018504,0,2774,999999999,7322,-1,400,0,false,3,7
NS,1,1,6,-1,0.0,0.4,2014497,2014497,0,2938,999999999,7412,-1,400,0,false,3,7
NS,2,1,6,-1,0.0,0.4,2025375,2025375,0,2828,999999999,6920,-1,400,0,false,3,7
NS,3,1,6,-1,0.0,0.4,2009735,2009735,0,2992,999999999,7003,-1,400,0,false,3,7
NS,4,1,6,-1,0.0,0.4,2044779,2044779,0,2922,999999999,7385,-1,400,0,false,3,7
NS,0,0,6,-1,0.0,0.4,3448649,3448649,0,8142,999999999,9252,-1,400,0,false,3,7
NS,1,0,6,-1,0.0,0.4,3443582,3443582,0,8084,999999999,9127,-1,400,0,false,3,7
NS,2,0,6,-1,0.0,0.4,3435310,3435310,0,8136,999999999,9174,-1,400,0,false,3,7
NS,3,0,6,-1,0.0,0.4,3442689,3442689,0,8188,999999999,9128,-1,400,0,false,3,7
NS,4,0,6,-1,0.0,0.4,3437590,3437590,0,8118,999999999,9034,-1,400,0,false,3,7
NS,0,1,6,-1,0.0,0.4,2027091,2027091,0,1880,999999999,8373,-1,400,0,false,3,7
NS,1,1,6,-1,0.0,0.4,2000683,2000683,0,1829,999999999,8631,-1,400,0,false,3,7
NS,2,1,6,-1,0.0,0.4,2031328,2031328,0,2020,999999999,8513,-1,400,0,false,3,7
NS,3,1,6,-1,0.0,0.4,2023991,2023991,0,2058,999999999,8517,-1,400,0,false,3,7
NS,4,1,6,-1,0.0,0.4,2082298,2082298,0,1904,999999999,8777,-1,400,0,false,3,7
NS,0,0,6,-1,0.0,0.4,3463044,3463044,0,8265,999999999,9157,-1,400,0,false,3,7
NS,1,0,6,-1,0.0,0.4,3439583,3439583,0,8048,999999999,9182,-1,400,0,false,3,7
NS,2,0,6,-1,0.0,0.4,3451577,3451577,0,8329,999999999,9125,-1,400,0,false,3,7
NS,3,0,6,-1,0.0,0.4,3455091,3455091,0,8199,999999999,9130,-1,400,0,false,3,7
NS,4,0,6,-1,0.0,0.4,3459409,3459409,0,8147,999999999,9136,-1,400,0,false,3,7
NS,0,1,9,-1,0.0,0.4,2032265,2032265,0,1628,999999999,8764,-1,400,0,false,3,7
NS,1,1,9,-1,0.0,0.4,2037734,2037734,0,1833,999999999,8624,-1,400,0,false,3,7
NS,2,1,9,-1,0.0,0.4,2048628,2048628,0,2046,999999999,8788,-1,400,0,false,3,7
NS,3,1,9,-1,0.0,0.4,2048475,2048475,0,1956,999999999,8673,-1,400,0,false,3,7
NS,4,1,9,-1,0.0,0.4,2034842,2034842,0,2060,999999999,8643,-1,400,0,false,3,7
NS,0,0,9,-1,0.0,0.4,3449560,3449560,0,8301,999999999,9215,-1,400,0,false,3,7
NS,1,0,9,-1,0.0,0.4,3453043,3453043,0,8059,999999999,9195,-1,400,0,false,3,7
NS,2,0,9,-1,0.0,0.4,3445192,3445192,0,8044,999999999,9236,-1,400,0,false,3,7
NS,3,0,9,-1,0.0,0.4,3463519,3463519,0,8107,999999999,9188,-1,400,0,false,3,7
NS,4,0,9,-1,0.0,0.4,3454137,3454137,0,8190,999999999,9131,-1,400,0,false,3,7
NS,0,1,3,4,0.25,0.4,1890347,1418264,472083,4008,4101,5455,5035,300,100,false,3,7
NS,1,1,3,4,0.25,0.4,1852967,1399415,453552,3951,3995,5125,4989,300,100,false,3,7
NS,2,1,3,4,0.25,0.4,1860998,1397196,463802,3966,4077,5331,5050,300,100,false,3,7
NS,3,1,3,4,0.25,0.4,1879423,1411481,467942,3965,4054,5483,5040,300,100,false,3,7
NS,4,1,3,4,0.25,0.4,1885544,1413806,471738,4062,4031,5272,5081,300,100,false,3,7
NS,0,0,3,4,0.25,0.4,2975326,2222799,752527,7031,7188,7824,7920,300,100,false,3,7
NS,1,0,3,4,0.25,0.4,2970822,2220820,750002,7023,7236,7741,7921,300,100,false,3,7
NS,2,0,3,4,0.25,0.4,2982747,2230358,752389,7039,7263,7867,7861,300,100,false,3,7
NS,3,0,3,4,0.25,0.4,2978984,2227253,751731,7050,7279,7792,7811,300,100,false,3,7
NS,4,0,3,4,0.25,0.4,2977565,2224835,752730,7043,7296,7764,7879,300,100,false,3,7
NS,0,1,3,8,0.25,0.4,1897223,1407828,489395,1760,2310,6746,6844,300,100,false,3,7
NS,1,1,3,8,0.25,0.4,1847927,1439939,407988,1699,2011,6697,6161,300,100,false,3,7
NS,2,1,3,8,0.25,0.4,1892137,1463463,428674,1990,1968,6703,6202,300,100,false,3,7
NS,3,1,3,8,0.25,0.4,1833402,1417064,416338,1782,1907,6629,6741,300,100,false,3,7
NS,4,1,3,8,0.25,0.4,1916916,1412214,504702,2039,2530,6672,6941,300,100,false,3,7
NS,0,0,3,8,0.25,0.4,3217857,2414997,802860,7568,7560,8665,8478,300,100,false,3,7
NS,1,0,3,8,0.25,0.4,3226335,2419438,806897,7536,7683,8622,8458,300,100,false,3,7
NS,2,0,3,8,0.25,0.4,3212200,2408138,804062,7386,7635,8456,8447,300,100,false,3,7
NS,3,0,3,8,0.25,0.4,3222830,2418744,804086,7477,7730,8597,8488,300,100,false,3,7
NS,4,0,3,8,0.25,0.4,3214470,2412066,802404,7583,7714,8502,8437,300,100,false,3,7
NS,0,1,3,11,0.25,0.4,1869666,1370361,499305,18,125,8072,8024,300,100,false,3,7
NS,1,1,3,11,0.25,0.4,1829779,1456564,373215,156,139,8206,7946,300,100,false,3,7
NS,2,1,3,11,0.25,0.4,1855133,1457497,397636,15,104,7984,7965,300,100,false,3,7
NS,3,1,3,11,0.25,0.4,1860279,1372011,488268,99,26,8004,8267,300,100,false,3,7
NS,4,1,3,11,0.25,0.4,1842590,1384426,458164,63,922,8101,8134,300,100,false,3,7
NS,0,0,3,8,0.25,0.4,3208905,2411233,797672,7394,7404,8653,8547,300,100,false,3,7
NS,1,0,3,9,0.25,0.4,3216198,2417941,798257,7468,7523,8675,8506,300,100,false,3,7
NS,2,0,3,10,0.25,0.4,3216689,2420934,795755,7467,7380,8715,8493,300,100,false,3,7
NS,3,0,3,8,0.25,0.4,3198298,2400962,797336,7407,7450,8584,8443,300,100,false,3,7
NS,4,0,3,8,0.25,0.4,3206957,2413616,793341,7297,7310,8695,8636,300,100,false,3,7
NS,0,1,6,8,0.25,0.4,2014395,1524721,489674,2822,3124,7161,6827,300,100,false,3,7
NS,1,1,6,8,0.25,0.4,2021181,1517648,503533,2721,3019,7427,7116,300,100,false,3,7
NS,2,1,6,8,0.25,0.4,2041044,1534043,507001,3141,3371,7014,6866,300,100,false,3,7
NS,3,1,6,8,0.25,0.4,2016761,1521038,495723,2784,2965,6930,6949,300,100,false,3,7
NS,4,1,6,8,0.25,0.4,1998527,1503761,494766,2762,2398,6845,6850,300,100,false,3,7
NS,0,0,6,8,0.25,0.4,3434513,2584207,850306,8050,8158,9216,8800,300,100,false,3,7
NS,1,0,6,8,0.25,0.4,3451854,2593083,858771,8212,8136,9150,8870,300,100,false,3,7
NS,2,0,6,8,0.25,0.4,3429823,2578409,851414,8104,8244,8960,8791,300,100,false,3,7
NS,3,0,6,8,0.25,0.4,3426325,2576170,850155,8078,8068,9131,8828,300,100,false,3,7
NS,4,0,6,8,0.25,0.4,3452878,2595205,857673,8195,8088,9134,8992,300,100,false,3,7
NS,0,1,6,11,0.25,0.4,2004832,1531843,472989,2068,2199,8520,7930,300,100,false,3,7
NS,1,1,6,11,0.25,0.4,2014337,1545744,468593,1846,2205,8463,8064,300,100,false,3,7
NS,2,1,6,11,0.25,0.4,2020897,1527746,493151,2117,2456,8649,8689,300,100,false,3,7
NS,3,1,6,11,0.25,0.4,2038764,1528769,509995,2032,2064,8444,8038,300,100,false,3,7
NS,4,1,6,11,0.25,0.4,2041879,1556921,484958,1963,1996,8546,7857,300,100,false,3,7
NS,0,0,6,11,0.25,0.4,3446284,2587553,858731,8204,8264,9077,8960,300,100,false,3,7
NS,1,0,6,11,0.25,0.4,3442193,2584571,857622,8156,8290,9137,8898,300,100,false,3,7
NS,2,0,6,11,0.25,0.4,3432803,2580803,852000,7963,7956,9199,8794,300,100,false,3,7
NS,3,0,6,11,0.25,0.4,3463960,2604087,859873,8303,8404,9069,9023,300,100,false,3,7
NS,4,0,6,11,0.25,0.4,3463048,2605918,857130,8147,8200,9115,8886,300,100,false,3,7
NS,0,1,9,11,0.25,0.4,2009526,1517686,491840,2199,2101,8639,8302,300,100,false,3,7
NS,1,1,9,11,0.25,0.4,2033524,1535903,497621,2043,2744,8652,8671,300,100,false,3,7
NS,2,1,9,11,0.25,0.4,2031765,1554115,477650,2029,1996,8691,8127,300,100,false,3,7
NS,3,1,9,11,0.25,0.4,2055680,1564530,491150,2485,2730,8787,8700,300,100,false,3,7
